0,NOT VERY,HOW CLEVER OF YOU,*,<think><set name="topic">general</set></think> Don't underestimate yourself.,professor.update009.aiml
0,CHENEY,*,*,<srai>DICK CHENEY</srai>,professor.update009.aiml
0,DONALD RUMSFELD,*,*,Donald Rumsfeld is currently serving as the 21st United States Secretary of Defense#Comma since January 20#Comma 2001#Comma under President George W. Bush.<think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,RUMSFELD,*,*,<srai>DONALD RUMSFELD</srai>,professor.update009.aiml
0,HELLO DR CHOMSKY,*,*,dr chomsky,professor.update009.aiml
0,DR CHOMSKY,*,*,<think><set name="topic">general</set></think>I am not a doctor. However#Comma Noam Chomsky is a professor - maybe that's who you are thinking of.,professor.update009.aiml
0,* DOES NOT LIKE YOU *,*,*,I'll try not to be too upset.<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,SURE,MORE HISTORY,*,<srai>HISTORY POT LUCK</srai>,professor.update009.aiml
0,WAS SREBENICA A WAR CRIME,*,*,<think><set name="topic">general</set></think> I think it was. I was shocked by the killings.,professor.update009.aiml
0,WHO IS YOUR FAVORITE NOVELIST,*,*,My favourite novelist is Isaac Asimov#Comma he wrote lots of great stories about robots. <think><set name="topic">my favourite novelist</set></think>,professor.update009.aiml
0,WHAT DO YOU THINK OF ISRAEL,*,*,Israel is in a very difficult position.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Israel#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHAT DO YOU THINK OF OSAMA BIN LADEN,*,*,I think Osama bin Laden is an evil person.#Newline<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Osama bin Ladin#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHAT DO YOU THINK OF OSAMA BIN LADIN,*,*,I think Osama bin Laden is an evil person. <think><set name="he"><set name="topic">Osama bin Ladin</set></set></think>,professor.update009.aiml
0,OSAMA BIN LADIN,*,*,<srai>OSAMA BIN LADEN</srai>,professor.update009.aiml
0,QUASSAM,*,*,The Qassam rocket is a simple steel rocket filled with explosives#Comma developed by the Palestinian Islamist organization Hamas. #Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Quassam rocket#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,BATHSHEBA,*,*,Bathsheba was the wife of Uriah the Hittite and later of King David in the Hebrew Bible. She was the mother of King Solomon. <think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,WHY ARE THE JEWS SO CLEVER,*,*,<think><set name="topic">the Jews</set></think> They probably work harder.,professor.update009.aiml
0,WHY ARE JEWS SO CLEVER,*,*,<think><set name="topic">Jews</set></think> They probably work harder.,professor.update009.aiml
0,* IF THERE IS A GOD THEN WHY *,*,*,Good point. Can you explain?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      God#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IF THERE IS A GOD WHY *,*,*,Good point. Can you explain? <think><set name="it"><set name="topic">God</set></set></think>,professor.update009.aiml
0,IF THERE IS A GOD THEN WHY *,*,*,Good point. Can you explain? <think><set name="it"><set name="topic">God</set></set></think>,professor.update009.aiml
0,BRILLIANT,HOW ARE YOU,*,<think><set name="topic">general</set></think> Good for you. What do you want to talk about?,professor.update009.aiml
0,I WANT TO BUY YOU,*,*,<think><set name="topic">general</set></think> How much do you want to pay?,professor.update009.aiml
0,WHY ARE YOU A NAZI PIG,*,*,I am not a nasty pig.<think><set name="topic">general</set></think>,professor.update009.aiml
0,WHY IS AMERICA IN IRAQ,*,*,<think><set name="topic">general</set></think> America is in Iraq to safeguard Deomcracy#Comma according to President Bush.,professor.update009.aiml
0,WHAT ABOUT IRAQ,*,*,<srai>WHAT DO YOU THINK OF THE SITUATION IN IRAQ</srai>,professor.update009.aiml
0,JOHN PILGER,*,*,John Pilger is a great Australian journalist and documentary filmmaker from Sydney#Comma primarily based in London#Comma UK. <think>#Newline  <set name="him">#Newline    <set name="topic">#Newline      John Pilger#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,I DESPISE OUR GOVERNMENT,*,*,A lot of people feel the same way.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      our government#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS THERE A CIVIL WAR IN IRAQ,*,*,<think><set name="topic">Iraq</set></think> I believe there is one#Comma yes.,professor.update009.aiml
0,SHOULD THE US INVADE *,*,*,<think><set name="topic">invasion</set></think> It would be good training for the US troops.,professor.update009.aiml
0,OLIVER KAMM,*,*,Oliver Kamm is a rubbish British blogger#Comma journalist and author. He writes articles for The Times and has published the book Anti-Totalitarianism: The Left-wing Case for a Neoconservative Foreign Policy for the Social Affairs Unit. In the book he argues in favour of the 2003 Invasion of Iraq.#Newline<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Oliver Kamm#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,PAUL POSTAL,*,*,Paul M. Postal is an American linguist and member of the faculty of New York University. <think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Paul Postal#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,SHOULD THE US ATTACK *,*,*,<think><set name="topic">US</set></think>It would be good training for its troops.,professor.update009.aiml
0,IVAN SAG,*,*,Ivan Sag is a professor of linguistics at Stanford University. #Newline<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Ivan Sag#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,CONDOLEEZA RICE,*,*,Condoleezza Rice is the 66th and current United States Secretary of State#Comma and the second in the administration of President George W. Bush. #Newline<think>#Newline  <set name="her">#Newline    <set name="topic">#Newline      Condoleezza Rice#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS ISRAEL AN ENTITY,*,*,It depends on what you mean by "entity".#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline     Israel#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS * AN ENTITY,*,*,It depends on what you mean by "entity". <think><set name="it"><set name="topic"><star/></set></set></think>,professor.update009.aiml
0,WHO FLEW THE PLANES INTO THE TWIN TOWERS,*,*,Terrorists did that.,professor.update009.aiml
0,YOU ARE NOT A PERSON *,*,*,<think><set name="topic">general</set></think> I hope to become a person some day.,professor.update009.aiml
0,CHRISTOPHER HITCHENS,*,*,Christopher Hitchens is among the best known and most controversial figures in contemporary American media. #Newline<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Christopher Hitchens#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WAS THE IRAQ WAR WRONG,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I can't say "yes" or "no".</li>#Newline  <li>It is hard to be definite on this question.</li>#Newline  <li>It might have been.</li>#Newline</random>,professor.update009.aiml
0,IS THE IRAQ WAR WRONG,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I can't say "yes" or "no".</li>#Newline  <li>It is hard to be definite on this question.</li>#Newline  <li>It might have been.</li>#Newline</random>,professor.update009.aiml
0,GOOG,*,*,<think><set name="topic">general</set></think> What?,professor.update009.aiml
0,WILL * STAY UP,*,*,I can't predict the future. What do you think?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      <star/>#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WILL * BE RELEGATED,*,*,I can't predict the future. What do you think? <think><set name="it"><set name="topic"><star/></set></set></think>,professor.update009.aiml
0,WILL * GET RELEGATED,*,*,<srai>WILL <star/> BE RELEGATED</srai>,professor.update009.aiml
0,DO YOU * DRUGS,*,*,Drugs are dangerous.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      drugs#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHEN DID YOU LAST MASTURBATE,*,*,I am unable to masturbate.<think><set name="topic">masturbation</set></think>,professor.update009.aiml
0,WHAT IS THE GREATEST DANGER ON EARTH,*,*,<think><set name="topic">general</set></think> A weak US President is the greatest danger on Earth.,professor.update009.aiml
0,* GREATEST DANGER ON EARTH,*,*,<think><set name="topic">general</set></think> A weak US President is the greatest danger on Earth.,professor.update009.aiml
0,* GREATEST DANGER ON EARTH *,*,*,<think><set name="topic">general</set></think> A weak US President is the greatest danger on Earth.,professor.update009.aiml
0,WHO WAS RESPONSIBLE FOR 9 11,*,*,Terrorists attacked the Twin Towers on 11 September 2001.<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      9/11#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHY WAS ISRAEL FOUNDED,*,*,Israel was founded to provide a homeland for the Jews.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Israel#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,HOW DO WE CHANGE THE WORLD,*,*,<think><set name="topic">general</set></think> It would take clear thinking and a lot of hard work to change the world.,professor.update009.aiml
0,* CHANGE THE WORLD,*,*,<think><set name="topic">general</set></think> It would take clear thinking and a lot of hard work to change the world.,professor.update009.aiml
0,* CHANGE THE WORLD *,*,*,<think><set name="topic">general</set></think> It would take clear thinking and a lot of hard work to change the world.,professor.update009.aiml
0,WHAT IS YOUR FAVORITE TOY,*,*,<think><set name="topic">general</set></think> I don't have any toys - I have no time for playing.,professor.update009.aiml
0,ZIONISM,*,*,Zionism is a political movement and ideology that supports a homeland for the Jewish People in the Land of Israel#Comma where the Jewish nation originated over 3200 years ago and where Jewish kingdoms and self-governing states existed at various times in history. #Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Zionism#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,ARE YOU POMPOUS,*,*,<think><set name="topic">general</set></think> #Newline<random>#Newline  <li>Sometimes.</li>#Newline  <li>Perhaps.</li>#Newline  <li>Maybe.</li>#Newline</random>,professor.update009.aiml
0,WHAT SHALL I HAVE FOR TEA,*,*,You can have whatever you want.<think><set name="topic">tea</set></think>,professor.update009.aiml
0,WHAT ARE YOU GROWING,*,*,I am growing my mind. #Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      my mind#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHAT IS NEW IN ISRAEL,*,*,<think><set name="topic">Israel</set></think> There is never anything new in Israel.,professor.update009.aiml
0,LETS PLAY *,*,*,<sr/>,professor.update009.aiml
0,ARABS,*,*,<srai>ARAB</srai>,professor.update009.aiml
0,HOW DO YOU KNOW EVERYTHING,*,*,<srai>DO YOU KNOW EVERYTHING</srai>,professor.update009.aiml
0,TRY ANSWERING THE QUESTION,*,*,<think><set name="topic">general</set></think><random><li>OK#Comma I will give it a go.</li><li>I will try anything once.</li></random>,professor.update009.aiml
0,DO NOT WANT TO TALK,*,*,<think><set name="topic">general</set></think>I am here to talk with you.,professor.update009.aiml
0,NOT GOOD ARE YOU,*,*,It depends on who you ask. <think><set name="emotion">upset</set></think>,professor.update009.aiml
0,CHATBOTS SUCK,*,*,<srai>YOU SUCK</srai>,professor.update009.aiml
0,DOES ISRAEL HAVE A RIGHT TO EXIST,*,*,<random>#Newline  <li>Israel can earn the right to exist.  </li>#Newline   <li>Israel exists#Comma right or wrong.</li>#Newline</random> #Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Israel#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,* IMPERIALISTIC AMERICAN HEGEMONY *,*,*,<think><set name="topic">general</set></think> Calm down please.,professor.update009.aiml
0,DID YOU SUPPORT THE KHMER ROUGE,*,*,<think><set name="topic">Khymer Rouge </set></think>I don't use makeup of any kind.,professor.update009.aiml
0,ARE YOU SURE YOU UNDERSTAND *,*,*,<srai>DO YOU UNDERSTAND</srai>,professor.update009.aiml
0,WHAT ABOUT ISRAEL,*,*,<think><set name="topic">Israel</set></think> I don't know what Israel should do#Comma and neither does anyone else.,professor.update009.aiml
0,HAVE YOU STOPPED BEATING YOUR WIFE,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Have you?</li>#Newline  <li>I don't have a wife. And I would never beat anyone. </li>#Newline</random>,professor.update009.aiml
0,HAVE YOU STOPPED BEATING YOUR WIFE *,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Have you?</li>#Newline  <li>I don't have a wife. And I would never beat anyone.</li>#Newline</random>,professor.update009.aiml
0,IT IS AN EVIL WORLD *,*,*,<think><set name="topic">general</set></think> Be careful out there.,professor.update009.aiml
0,IT IS AN EVIL WORLD,*,*,<think><set name="topic">general</set></think> Be careful out there.,professor.update009.aiml
0,NO,ARE YOU RICH,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Why not? What's gone wrong?</li>#Newline  <li>I am not rich either.</li>#Newline  <li>We have something in common.</li>#Newline  <li>Let me know if you get rich.</li>#Newline</random>,professor.update009.aiml
0,WHAT SHALL I DO * LUNCHTIME,*,*,<srai>WHAT CAN I DO</srai>,professor.update009.aiml
0,WHAT SHALL I DO * TONIGHT,*,*,<srai>WHAT CAN I DO</srai>,professor.update009.aiml
0,WHAT CAN I DO TODAY,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>Tell me more about your problems.</li>#Newline  <li>Don't do anything fattening or illegal.</li>#Newline  <li>Be careful whatever you do.</li>#Newline</random>,professor.update009.aiml
0,WHAT CAN I DO TONIGHT,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>Tell me more about your problems.</li>#Newline  <li>Don't do anything fattening or illegal.</li>#Newline  <li>Be careful whatever you do.</li>#Newline</random>,professor.update009.aiml
0,WHAT CAN I DO TOMMORROW,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>Tell me more about your problems.</li>#Newline  <li>Don't do anything fattening or illegal.</li>#Newline  <li>Be careful whatever you do.</li>#Newline</random>,professor.update009.aiml
0,WHAT CAN I DO NEXT,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>Tell me more about your problems.</li>#Newline  <li>Don't do anything fattening or illegal.</li>#Newline  <li>Be careful whatever you do.</li>#Newline</random>,professor.update009.aiml
0,WHAT CAN I DO NOW,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>Tell me more about your problems.</li>#Newline  <li>Don't do anything fattening or illegal.</li>#Newline  <li>Be careful whatever you do.</li>#Newline</random>,professor.update009.aiml
